symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
XRPUSDT,1785542400001,2026-08-01 00:00:00,2026-08-01 09:00:00,0.00000592,
XRPUSDT,1785571200000,2026-08-01 08:00:00,2026-08-01 17:00:00,0.0000173,
XRPUSDT,1785600000000,2026-08-01 16:00:00,2026-08-02 01:00:00,0.00003103,
XRPUSDT,1785628800000,2026-08-02 00:00:00,2026-08-02 09:00:00,-0.00004349,
XRPUSDT,1785657600000,2026-08-02 08:00:00,2026-08-02 17:00:00,0.0001,
XRPUSDT,1785686400000,2026-08-02 16:00:00,2026-08-03 01:00:00,0.0001,
XRPUSDT,1785715200000,2026-08-03 00:00:00,2026-08-03 09:00:00,0.00007573,
XRPUSDT,1785744000000,2026-08-03 08:00:00,2026-08-03 17:00:00,0.00008556,
XRPUSDT,1785772800000,2026-08-03 16:00:00,2026-08-04 01:00:00,0.0000501,
XRPUSDT,1785801600004,2026-08-04 00:00:00,2026-08-04 09:00:00,0.00007174,
XRPUSDT,1785830400002,2026-08-04 08:00:00,2026-08-04 17:00:00,0.0001,
XRPUSDT,1785859200000,2026-08-04 16:00:00,2026-08-05 01:00:00,0.00005086,
XRPUSDT,1785888000003,2026-08-05 00:00:00,2026-08-05 09:00:00,-0.00000903,
XRPUSDT,1785916800004,2026-08-05 08:00:00,2026-08-05 17:00:00,-0.00002482,
XRPUSDT,1785945600000,2026-08-05 16:00:00,2026-08-06 01:00:00,0.00001928,
XRPUSDT,1785974400002,2026-08-06 00:00:00,2026-08-06 09:00:00,0.00002175,
XRPUSDT,1786003200000,2026-08-06 08:00:00,2026-08-06 17:00:00,-0.00006991,
XRPUSDT,1786032000000,2026-08-06 16:00:00,2026-08-07 01:00:00,0.0000334,
XRPUSDT,1786060800000,2026-08-07 00:00:00,2026-08-07 09:00:00,-0.00009458,
XRPUSDT,1786089600000,2026-08-07 08:00:00,2026-08-07 17:00:00,0.00000183,
XRPUSDT,1786118400000,2026-08-07 16:00:00,2026-08-08 01:00:00,0.00002342,
XRPUSDT,1786147200001,2026-08-08 00:00:00,2026-08-08 09:00:00,0.00001429,
XRPUSDT,1786176000000,2026-08-08 08:00:00,2026-08-08 17:00:00,0.00009308,
XRPUSDT,1786204800002,2026-08-08 16:00:00,2026-08-09 01:00:00,0.00008001,
XRPUSDT,1786233600000,2026-08-09 00:00:00,2026-08-09 09:00:00,0.0001,
XRPUSDT,1786262400005,2026-08-09 08:00:00,2026-08-09 17:00:00,0.0001,
XRPUSDT,1786291200000,2026-08-09 16:00:00,2026-08-10 01:00:00,0.0001,
XRPUSDT,1786320000001,2026-08-10 00:00:00,2026-08-10 09:00:00,0.00009516,
XRPUSDT,1786348800005,2026-08-10 08:00:00,2026-08-10 17:00:00,0.0001,
