symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
BTCUSDT,1782864000000,2026-07-01 00:00:00,2026-07-01 09:00:00,58605.4,58700,58605.4,58699.9,415.91,24395411.7976,13746,235.131,13790955.6486,108532.354,6370849179.80000019,54.352,1.572,28.748,-25.604,2.96564793,1.303872,2.84772561,1.27027
BTCUSDT,1782864300000,2026-07-01 00:05:00,2026-07-01 09:05:00,58700,58720,58626.6,58633.1,198.832,11670104.8476,8741,78.657,4616747.161,108533.926,6363680536.55060005,-41.518,-68.627,-89.386,-47.868,2.96809221,1.303266,2.85246656,0.654691
BTCUSDT,1782864600000,2026-07-01 00:10:00,2026-07-01 09:10:00,58633.1,58692.3,58571.6,58618.1,382.978,22450770.7728,9997,130.683,7661373.0347,108465.299,6358363944.5476923,-121.612,-27.086,-87.892,33.72,2.96854526,1.301941,2.85154501,0.517488
BTCUSDT,1782864900000,2026-07-01 00:15:00,2026-07-01 09:15:00,58618.1,58653.8,58486.8,58486.8,303.842,17795146.6352,10651,146.288,8569147.5258,108438.213,6343926010.47685337,-11.266,87.846,82.213,93.479,2.96168049,1.302131,2.84289501,0.98679
BTCUSDT,1782865200000,2026-07-01 00:20:00,2026-07-01 09:20:00,58486.9,58528.3,58370.9,58408.1,1228.995,71798511.303,20148,433.438,25324947.4402,108526.059,6339104979.39399338,-362.119,522.371,341.3115,703.4305,2.94020104,1.297213,2.82262991,0.544936
BTCUSDT,1782865500000,2026-07-01 00:25:00,2026-07-01 09:25:00,58408,58411.8,58270,58360.6,1630.507,95098131.07700001,20851,542.881,31664044.0139,109048.43,6364628068.24914169,-544.745,-42.546,-314.9185,229.8265,2.94852565,1.287065,2.8285928,0.49915
BTCUSDT,1782865800000,2026-07-01 00:30:00,2026-07-01 09:30:00,58360.6,58553.5,58360.6,58475.8,442.278,25852313.6604,18838,250.03,14613772.6351,109005.884,6374245892.87624645,57.782,30.771,59.662,1.88,2.94199801,1.288155,2.82154575,1.300326
BTCUSDT,1782866100000,2026-07-01 00:35:00,2026-07-01 09:35:00,58475.8,58478.8,58402,58407,160.664,9387659.5157,8533,74.634,4360669.9464,109036.655,6368493004.91950035,-11.396,21.591,15.893,27.289,2.94035911,1.28748,2.82026388,0.87602
BTCUSDT,1782866400000,2026-07-01 00:40:00,2026-07-01 09:40:00,58407,58460,58395.4,58454.9,137.923,8056994.9079,7203,68.508,4002151.9112,109058.246,6374863634.41804123,-0.907,7.228,6.7745,7.6815,2.93644691,1.287164,2.81583962,0.987005
BTCUSDT,1782866700000,2026-07-01 00:45:00,2026-07-01 09:45:00,58454.8,58494.3,58439.5,58469.3,188.499,11020369.9022,8496,128.623,7519640.2817,109065.474,6376403871.93599987,68.747,-64.593,-30.2195,-98.9665,2.93495422,1.287827,2.81560152,2.148021
BTCUSDT,1782867000000,2026-07-01 00:50:00,2026-07-01 09:50:00,58469.3,58598.2,58469.3,58516.5,307.827,18023144.8396,11663,181.21,10610202.3497,109000.881,6378769568.3384037,54.593,-1.674,25.6225,-28.9705,2.93841854,1.289113,2.81928235,1.431221
BTCUSDT,1782867300000,2026-07-01 00:55:00,2026-07-01 09:55:00,58516.5,58560,58516.5,58548.7,138.474,8106687.4961,7079,71.249,4171144.9854,108999.207,6381935778.32542419,4.024,23.906,25.918,21.894,2.93590437,1.289429,2.81580255,1.059865
BTCUSDT,1782867600000,2026-07-01 01:00:00,2026-07-01 10:00:00,58548.7,58557.1,58357.1,58360.6,285.965,16717260.9561,11706,111.412,6513671.1705,109023.113,6362283609.96360016,-63.141,88.461,56.8905,120.0315,2.93367546,1.289434,2.81204764,0.632629
BTCUSDT,1782867900000,2026-07-01 01:05:00,2026-07-01 10:05:00,58360.6,58360.7,58206,58266.2,1127.284,65697792.6736,30231,432.644,25214733.9591,109111.574,6357385859.10999966,-261.996,-139.874,-270.872,-8.876,2.94461631,1.28604,2.82175739,0.622847
BTCUSDT,1782868200000,2026-07-01 01:10:00,2026-07-01 10:10:00,58266.2,58274.8,57758.6,58137.2,9100.049,527415866.02289999,146757,2759.532,159990133.90790001,108971.7,6333849296.46000004,-3580.985,-104.327,-1894.8195,1686.1655,2.83609604,1.260434,2.68946546,0.435435
BTCUSDT,1782868500000,2026-07-01 01:15:00,2026-07-01 10:15:00,58137.3,58327.7,58000,58255.6,2970.322,172775700.92750001,73666,1608.016,93558658.03389999,108867.373,6343168907.08528137,245.71,8.731,131.586,-114.124,2.79846172,1.264932,2.66746928,1.184797
BTCUSDT,1782868800000,2026-07-01 01:20:00,2026-07-01 10:20:00,58255.5,58377,58160,58195.7,1656.163,96531327.28479999,44012,769.25,44837492.3816,108876.104,6336099310.33199978,-117.663,331.578,272.7465,390.4095,2.80394179,1.265099,2.67413882,0.875073
BTCUSDT,1782869100000,2026-07-01 01:25:00,2026-07-01 10:25:00,58195.8,58374.9,58164.4,58318.2,1264.128,73703533.5847,26424,885.593,51636271.9224,109207.682,6369174440.92443085,507.058,-687.347,-433.818,-940.876,2.79336952,1.261544,2.66362483,2.339974
BTCUSDT,1782869400000,2026-07-01 01:30:00,2026-07-01 10:30:00,58318.3,58540.9,58300,58437.8,2179.901,127400424.62270001,40542,1129.435,66008412.5452,108520.335,6341353219.62450027,78.969,-630.939,-591.4545,-670.4235,2.78647833,1.27276,2.65573369,1.075181
