symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
BTCUSDT,1785542400001,2026-08-01 00:00:00,2026-08-01 09:00:00,0.00004123,
BTCUSDT,1785571200000,2026-08-01 08:00:00,2026-08-01 17:00:00,0.00003163,
BTCUSDT,1785600000000,2026-08-01 16:00:00,2026-08-02 01:00:00,0.00003545,
BTCUSDT,1785628800000,2026-08-02 00:00:00,2026-08-02 09:00:00,0.0000453,
BTCUSDT,1785657600000,2026-08-02 08:00:00,2026-08-02 17:00:00,0.00008943,
BTCUSDT,1785686400000,2026-08-02 16:00:00,2026-08-03 01:00:00,0.00007707,
BTCUSDT,1785715200000,2026-08-03 00:00:00,2026-08-03 09:00:00,0.0001,
BTCUSDT,1785744000000,2026-08-03 08:00:00,2026-08-03 17:00:00,0.00006364,
BTCUSDT,1785772800000,2026-08-03 16:00:00,2026-08-04 01:00:00,0.00002474,
BTCUSDT,1785801600004,2026-08-04 00:00:00,2026-08-04 09:00:00,0.00003081,
BTCUSDT,1785830400002,2026-08-04 08:00:00,2026-08-04 17:00:00,0.00006248,
BTCUSDT,1785859200000,2026-08-04 16:00:00,2026-08-05 01:00:00,0.00007684,
BTCUSDT,1785888000003,2026-08-05 00:00:00,2026-08-05 09:00:00,0.00001674,
BTCUSDT,1785916800004,2026-08-05 08:00:00,2026-08-05 17:00:00,0.00001015,
BTCUSDT,1785945600000,2026-08-05 16:00:00,2026-08-06 01:00:00,0.00002676,
BTCUSDT,1785974400002,2026-08-06 00:00:00,2026-08-06 09:00:00,0.00006595,
BTCUSDT,1786003200000,2026-08-06 08:00:00,2026-08-06 17:00:00,0.00002632,
BTCUSDT,1786032000000,2026-08-06 16:00:00,2026-08-07 01:00:00,0.00005939,
BTCUSDT,1786060800000,2026-08-07 00:00:00,2026-08-07 09:00:00,0.00000799,
BTCUSDT,1786089600000,2026-08-07 08:00:00,2026-08-07 17:00:00,0.00004574,
BTCUSDT,1786118400000,2026-08-07 16:00:00,2026-08-08 01:00:00,0.00006308,
BTCUSDT,1786147200001,2026-08-08 00:00:00,2026-08-08 09:00:00,0.00005557,
BTCUSDT,1786176000000,2026-08-08 08:00:00,2026-08-08 17:00:00,0.00005417,
BTCUSDT,1786204800002,2026-08-08 16:00:00,2026-08-09 01:00:00,0.00005801,
BTCUSDT,1786233600000,2026-08-09 00:00:00,2026-08-09 09:00:00,0.00004423,
BTCUSDT,1786262400005,2026-08-09 08:00:00,2026-08-09 17:00:00,0.00006667,
BTCUSDT,1786291200000,2026-08-09 16:00:00,2026-08-10 01:00:00,0.00007054,
BTCUSDT,1786320000001,2026-08-10 00:00:00,2026-08-10 09:00:00,0.00007497,
BTCUSDT,1786348800005,2026-08-10 08:00:00,2026-08-10 17:00:00,0.00007908,
