symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
SOLUSDT,1785542400001,2026-08-01 00:00:00,2026-08-01 09:00:00,0.0001,
SOLUSDT,1785571200000,2026-08-01 08:00:00,2026-08-01 17:00:00,0.0001,
SOLUSDT,1785600000000,2026-08-01 16:00:00,2026-08-02 01:00:00,0.00003159,
SOLUSDT,1785628800000,2026-08-02 00:00:00,2026-08-02 09:00:00,-0.00004925,
SOLUSDT,1785657600000,2026-08-02 08:00:00,2026-08-02 17:00:00,0.0001,
SOLUSDT,1785686400000,2026-08-02 16:00:00,2026-08-03 01:00:00,0.00001348,
SOLUSDT,1785715200000,2026-08-03 00:00:00,2026-08-03 09:00:00,0.00007985,
SOLUSDT,1785744000000,2026-08-03 08:00:00,2026-08-03 17:00:00,0.00002558,
SOLUSDT,1785772800000,2026-08-03 16:00:00,2026-08-04 01:00:00,0.0000586,
SOLUSDT,1785801600004,2026-08-04 00:00:00,2026-08-04 09:00:00,0.0001,
SOLUSDT,1785830400002,2026-08-04 08:00:00,2026-08-04 17:00:00,0.0001,
SOLUSDT,1785859200000,2026-08-04 16:00:00,2026-08-05 01:00:00,0.0001,
SOLUSDT,1785888000003,2026-08-05 00:00:00,2026-08-05 09:00:00,0.00006418,
SOLUSDT,1785916800004,2026-08-05 08:00:00,2026-08-05 17:00:00,0.000037,
SOLUSDT,1785945600000,2026-08-05 16:00:00,2026-08-06 01:00:00,0.00005055,
SOLUSDT,1785974400002,2026-08-06 00:00:00,2026-08-06 09:00:00,0.0000009,
SOLUSDT,1786003200000,2026-08-06 08:00:00,2026-08-06 17:00:00,-0.00004113,
SOLUSDT,1786032000000,2026-08-06 16:00:00,2026-08-07 01:00:00,-0.00006988,
SOLUSDT,1786060800000,2026-08-07 00:00:00,2026-08-07 09:00:00,-0.00001898,
SOLUSDT,1786089600000,2026-08-07 08:00:00,2026-08-07 17:00:00,0.0000345,
SOLUSDT,1786118400000,2026-08-07 16:00:00,2026-08-08 01:00:00,0.0001,
SOLUSDT,1786147200001,2026-08-08 00:00:00,2026-08-08 09:00:00,0.00008378,
SOLUSDT,1786176000000,2026-08-08 08:00:00,2026-08-08 17:00:00,0.0001,
SOLUSDT,1786204800002,2026-08-08 16:00:00,2026-08-09 01:00:00,0.0001,
SOLUSDT,1786233600000,2026-08-09 00:00:00,2026-08-09 09:00:00,0.0001,
SOLUSDT,1786262400005,2026-08-09 08:00:00,2026-08-09 17:00:00,0.0001,
SOLUSDT,1786291200000,2026-08-09 16:00:00,2026-08-10 01:00:00,0.0001,
SOLUSDT,1786320000001,2026-08-10 00:00:00,2026-08-10 09:00:00,0.0001,
SOLUSDT,1786348800005,2026-08-10 08:00:00,2026-08-10 17:00:00,0.00009534,
SOLUSDT,1786377600000,2026-08-10 16:00:00,2026-08-11 01:00:00,0.0001,
SOLUSDT,1786406400000,2026-08-11 00:00:00,2026-08-11 09:00:00,0.0001,
SOLUSDT,1786435200006,2026-08-11 08:00:00,2026-08-11 17:00:00,-0.00000023,
SOLUSDT,1786464000000,2026-08-11 16:00:00,2026-08-12 01:00:00,-0.00005533,
SOLUSDT,1786492800001,2026-08-12 00:00:00,2026-08-12 09:00:00,0.00005998,
SOLUSDT,1786521600000,2026-08-12 08:00:00,2026-08-12 17:00:00,0.00008133,
SOLUSDT,1786550400000,2026-08-12 16:00:00,2026-08-13 01:00:00,-0.00005256,
SOLUSDT,1786579200000,2026-08-13 00:00:00,2026-08-13 09:00:00,-0.0000647,
