symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
SOLUSDT,1780272000000,2026-06-01 00:00:00,2026-06-01 09:00:00,82.4,82.71,82.32,82.69,107910.58,8906822.534,8248,54863.52,4528844.2967,9215527.79,759443235.72832584,1816.46,1797.52,2705.75,889.29,3.91301315,1.811872,3.60631656,0.757018
SOLUSDT,1780272300000,2026-06-01 00:05:00,2026-06-01 09:05:00,82.69,82.73,82.53,82.57,80589.92,6659291.5228,5937,31430.37,2597252.7243,9217325.31,762272803.13699996,-17729.18,4229.55,-4635.04,13094.14,3.91024108,1.814201,3.6035369,1.03446
SOLUSDT,1780272600000,2026-06-01 00:10:00,2026-06-01 09:10:00,82.57,82.71,82.49,82.71,39027.94,3222861.5974,4156,20595.14,1700838.3536,9221554.86,761483908.40573168,2162.34,-5359.02,-4277.85,-6440.19,3.90700916,1.82052,3.59943755,0.639396
SOLUSDT,1780272900000,2026-06-01 00:15:00,2026-06-01 09:15:00,82.7,82.76,82.58,82.62,51104.77,4225807.6111,4901,29360.13,2427804.145,9216195.84,762127844.25494933,7615.49,-5093.63,-1285.885,-8901.375,3.90073603,1.822158,3.59132239,1.107134
SOLUSDT,1780273200000,2026-06-01 00:20:00,2026-06-01 09:20:00,82.62,82.79,82.58,82.73,49195.69,4068133.509,4658,25609.13,2117618.8452,9211102.21,761021264.59019995,2022.57,219.48,1230.765,-791.805,3.89964193,1.824525,3.58328256,1.337068
SOLUSDT,1780273500000,2026-06-01 00:25:00,2026-06-01 09:25:00,82.73,82.98,82.73,82.9,89396.7,7409742.6759,5921,58802.38,4874088.0846,9211321.69,762144756.63059998,28208.06,-3759.64,10344.39,-17863.67,3.90039801,1.828374,3.58052731,1.085672
SOLUSDT,1780273800000,2026-06-01 00:30:00,2026-06-01 09:30:00,82.91,83.08,82.71,82.85,155452.19,12892032.8212,9279,89419.88,7419054.5126,9207562.05,763439422.25276172,23387.57,24859.57,36553.355,13165.785,3.8897943,1.833615,3.57646629,1.922221
SOLUSDT,1780274100000,2026-06-01 00:35:00,2026-06-01 09:35:00,82.86,82.94,82.79,82.85,36778.23,3046790.1637,3959,11338.86,939491.699,9232421.62,764906131.21700001,-14100.51,-3713.56,-10763.815,3336.695,3.87421821,1.806766,3.56923358,1.352623
SOLUSDT,1780274400000,2026-06-01 00:40:00,2026-06-01 09:40:00,82.85,83,82.77,82.92,53201.1,4409915.9723,3680,27295.24,2262684.8966,9228708.06,764598462.77100003,1389.38,13538.79,14233.48,12844.1,3.86888823,1.804639,3.5614003,0.445816
SOLUSDT,1780274700000,2026-06-01 00:45:00,2026-06-01 09:45:00,82.91,83,82.88,82.88,44478.94,3689319.7919,4426,24254.17,2011965.5498,9242246.85,766459531.27049994,4029.4,-1759.69,255.01,-3774.39,3.86143027,1.794667,3.55847633,1.06874
