symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
SOLUSDT,1780272000001,2026-06-01 00:00:00,2026-06-01 09:00:00,0.00005009,
SOLUSDT,1780300800001,2026-06-01 08:00:00,2026-06-01 17:00:00,-0.00002566,
SOLUSDT,1780329600000,2026-06-01 16:00:00,2026-06-02 01:00:00,0.00003141,
SOLUSDT,1780358400000,2026-06-02 00:00:00,2026-06-02 09:00:00,0.0001,
SOLUSDT,1780387200000,2026-06-02 08:00:00,2026-06-02 17:00:00,0.00002624,
SOLUSDT,1780416000000,2026-06-02 16:00:00,2026-06-03 01:00:00,-0.0000438,
SOLUSDT,1780444800013,2026-06-03 00:00:00,2026-06-03 09:00:00,-0.00019668,
SOLUSDT,1780473600000,2026-06-03 08:00:00,2026-06-03 17:00:00,-0.00004817,
SOLUSDT,1780502400001,2026-06-03 16:00:00,2026-06-04 01:00:00,-0.00004446,
SOLUSDT,1780531200009,2026-06-04 00:00:00,2026-06-04 09:00:00,-0.00012086,
SOLUSDT,1780560000000,2026-06-04 08:00:00,2026-06-04 17:00:00,-0.00018206,
SOLUSDT,1780588800003,2026-06-04 16:00:00,2026-06-05 01:00:00,-0.00006287,
SOLUSDT,1780617600000,2026-06-05 00:00:00,2026-06-05 09:00:00,-0.00009673,
SOLUSDT,1780646400004,2026-06-05 08:00:00,2026-06-05 17:00:00,-0.00025721,
SOLUSDT,1780675200009,2026-06-05 16:00:00,2026-06-06 01:00:00,-0.00008011,
SOLUSDT,1780704000000,2026-06-06 00:00:00,2026-06-06 09:00:00,-0.0000732,
SOLUSDT,1780732800000,2026-06-06 08:00:00,2026-06-06 17:00:00,-0.00018542,
SOLUSDT,1780761600000,2026-06-06 16:00:00,2026-06-07 01:00:00,-0.00016398,
SOLUSDT,1780790400001,2026-06-07 00:00:00,2026-06-07 09:00:00,-0.0000723,
SOLUSDT,1780819200000,2026-06-07 08:00:00,2026-06-07 17:00:00,-0.00023704,
SOLUSDT,1780848000000,2026-06-07 16:00:00,2026-06-08 01:00:00,-0.00038757,
SOLUSDT,1780876800000,2026-06-08 00:00:00,2026-06-08 09:00:00,-0.00025513,
SOLUSDT,1780905600005,2026-06-08 08:00:00,2026-06-08 17:00:00,-0.00022946,
SOLUSDT,1780934400004,2026-06-08 16:00:00,2026-06-09 01:00:00,-0.00001174,
SOLUSDT,1780963200000,2026-06-09 00:00:00,2026-06-09 09:00:00,-0.00006393,
SOLUSDT,1780992000000,2026-06-09 08:00:00,2026-06-09 17:00:00,-0.00002354,
SOLUSDT,1781020800001,2026-06-09 16:00:00,2026-06-10 01:00:00,-0.00009828,
SOLUSDT,1781049600001,2026-06-10 00:00:00,2026-06-10 09:00:00,0.0000179,
SOLUSDT,1781078400011,2026-06-10 08:00:00,2026-06-10 17:00:00,-0.00008438,
SOLUSDT,1781107200009,2026-06-10 16:00:00,2026-06-11 01:00:00,-0.00001777,
