symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
ETHUSDT,1780272000001,2026-06-01 00:00:00,2026-06-01 09:00:00,0.00006445,
ETHUSDT,1780300800001,2026-06-01 08:00:00,2026-06-01 17:00:00,0.00005339,
ETHUSDT,1780329600000,2026-06-01 16:00:00,2026-06-02 01:00:00,0.00009572,
ETHUSDT,1780358400000,2026-06-02 00:00:00,2026-06-02 09:00:00,0.0001,
ETHUSDT,1780387200000,2026-06-02 08:00:00,2026-06-02 17:00:00,0.0001,
ETHUSDT,1780416000000,2026-06-02 16:00:00,2026-06-03 01:00:00,0.00005699,
ETHUSDT,1780444800013,2026-06-03 00:00:00,2026-06-03 09:00:00,0.00002021,
ETHUSDT,1780473600000,2026-06-03 08:00:00,2026-06-03 17:00:00,0.00009862,
ETHUSDT,1780502400001,2026-06-03 16:00:00,2026-06-04 01:00:00,0.00007361,
ETHUSDT,1780531200009,2026-06-04 00:00:00,2026-06-04 09:00:00,0.00007651,
ETHUSDT,1780560000000,2026-06-04 08:00:00,2026-06-04 17:00:00,0.00004482,
ETHUSDT,1780588800003,2026-06-04 16:00:00,2026-06-05 01:00:00,0.00003946,
ETHUSDT,1780617600000,2026-06-05 00:00:00,2026-06-05 09:00:00,0.0000467,
ETHUSDT,1780646400004,2026-06-05 08:00:00,2026-06-05 17:00:00,-0.00003129,
ETHUSDT,1780675200009,2026-06-05 16:00:00,2026-06-06 01:00:00,-0.00007387,
ETHUSDT,1780704000000,2026-06-06 00:00:00,2026-06-06 09:00:00,-0.00007917,
ETHUSDT,1780732800000,2026-06-06 08:00:00,2026-06-06 17:00:00,-0.00003161,
ETHUSDT,1780761600000,2026-06-06 16:00:00,2026-06-07 01:00:00,-0.00003461,
ETHUSDT,1780790400001,2026-06-07 00:00:00,2026-06-07 09:00:00,-0.00006624,
ETHUSDT,1780819200000,2026-06-07 08:00:00,2026-06-07 17:00:00,-0.00010189,
ETHUSDT,1780848000000,2026-06-07 16:00:00,2026-06-08 01:00:00,0.00000472,
ETHUSDT,1780876800000,2026-06-08 00:00:00,2026-06-08 09:00:00,-0.00008235,
ETHUSDT,1780905600005,2026-06-08 08:00:00,2026-06-08 17:00:00,-0.00006599,
ETHUSDT,1780934400004,2026-06-08 16:00:00,2026-06-09 01:00:00,-0.00004515,
ETHUSDT,1780963200000,2026-06-09 00:00:00,2026-06-09 09:00:00,-0.00004506,
ETHUSDT,1780992000000,2026-06-09 08:00:00,2026-06-09 17:00:00,0.00000036,
ETHUSDT,1781020800001,2026-06-09 16:00:00,2026-06-10 01:00:00,-0.00005182,
