symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
DOGEUSDT,1782864000000,2026-07-01 00:00:00,2026-07-01 09:00:00,0.07204,0.07215,0.07204,0.07211,8536336,615478.65561,3006,4303278,310277.57959,2253097958,162483826.53365892,70220,295658,330768,260548,2.69856308,2.218912,2.15204483,1.016633
DOGEUSDT,1782864300000,2026-07-01 00:05:00,2026-07-01 09:05:00,0.07212,0.07214,0.072,0.07202,4335838,312556.5001,2058,1839071,132586.99282,2253393616,162266874.28816,-657696,-292982,-621830,35866,2.69801199,2.219238,2.1540328,0.745148
DOGEUSDT,1782864600000,2026-07-01 00:10:00,2026-07-01 09:10:00,0.07202,0.07206,0.07193,0.07203,4456663,320927.16078,2069,1711474,123255.76161,2253100634,162290613.3569566,-1033715,549453,32595.5,1066310.5,2.70120025,2.218778,2.15735701,0.623539
DOGEUSDT,1782864900000,2026-07-01 00:15:00,2026-07-01 09:15:00,0.07202,0.0721,0.07191,0.07192,4741484,341299.4649,2404,2203071,158571.73494,2253650087,162100543.45773599,-335342,-11051836,-11219507,-10884165,2.70164349,2.220946,2.15492133,0.898374
DOGEUSDT,1782865200000,2026-07-01 00:20:00,2026-07-01 09:20:00,0.07192,0.072,0.0717,0.07181,37601712,2700357.9902,4344,7090884,509496.33664,2242598251,161032929.4765889,-23419944,-521375,-12231347,11188597,2.71030111,2.203713,2.16530869,0.232497
DOGEUSDT,1782865500000,2026-07-01 00:25:00,2026-07-01 09:25:00,0.07181,0.07183,0.07167,0.07183,15364465,1102273.54811,3204,6561689,470804.7709,2242076876,161048382.00308001,-2241087,-1132722,-2253265.5,-12178.5,2.70916587,2.207164,2.15971465,0.745571
DOGEUSDT,1782865800000,2026-07-01 00:30:00,2026-07-01 09:30:00,0.07182,0.07207,0.07181,0.07197,6639880,477776.06219,3118,3365284,242117.61598,2240944154,161284201.81737715,90688,2182787,2228131,2137443,2.71256154,2.208444,2.15827459,1.027409
DOGEUSDT,1782866100000,2026-07-01 00:35:00,2026-07-01 09:35:00,0.07197,0.07197,0.07168,0.07169,17480236,1255063.63815,3517,5803365,416755.22948,2243126941,160832201.6697,-5873506,-6576992,-9513745,-3640239,2.72171838,2.198019,2.16452399,0.497119
DOGEUSDT,1782866400000,2026-07-01 00:40:00,2026-07-01 09:40:00,0.07169,0.07175,0.07157,0.07169,48623692,3484597.46528,4871,23906563,1713579.44605,2236549949,160354682.12043566,-810566,-2677579,-3082862,-2272296,2.66055046,2.185192,2.13483053,0.953071
DOGEUSDT,1782866700000,2026-07-01 00:45:00,2026-07-01 09:45:00,0.07169,0.0717,0.07164,0.07166,9563704,685500.32852,1855,4729091,339007.61802,2233872370,160079294.03420001,-105522,-12326474,-12379235,-12273713,2.65858586,2.186673,2.13205829,0.978398
