symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
BNBUSDT,1782864000000,2026-07-01 00:00:00,2026-07-01 09:00:00,546.84,547.36,546.53,546.91,1910.12,1044650.4021,4578,789.37,431725.8867,574687.11,314294931.89692366,-331.38,-378.67,-544.36,-212.98,3.43971631,1.463244,3.02728705,0.70437
BNBUSDT,1782864300000,2026-07-01 00:05:00,2026-07-01 09:05:00,546.91,547.24,546.58,546.64,1243.21,679919.5815,2896,458.78,250909.4916,574308.44,313917869.74462414,-325.65,-102.22,-265.045,60.605,3.4404708,1.465606,3.02177513,0.584841
BNBUSDT,1782864600000,2026-07-01 00:10:00,2026-07-01 09:10:00,546.64,547.15,546.61,547.12,622.69,340536.7399,1815,373.59,204296.7187,574206.22,314153965.02420002,124.49,34.57,96.815,-27.675,3.43980084,1.465968,3.01953157,1.499535
BNBUSDT,1782864900000,2026-07-01 00:15:00,2026-07-01 09:15:00,547.11,548.26,546.93,546.93,2464.13,1349610.0534,4354,1617.88,886077.5494,574240.79,314081000.0905,771.63,-115.89,269.925,-501.705,3.42493983,1.465132,3.01073936,1.91294
BNBUSDT,1782865200000,2026-07-01 00:20:00,2026-07-01 09:20:00,546.93,547.16,546.27,546.51,1030.72,563417.3188,3033,368.68,201523.0083,574124.9,313748879.03248399,-293.36,314.42,167.74,461.1,3.42655027,1.465065,3.01215177,0.55367
BNBUSDT,1782865500000,2026-07-01 00:25:00,2026-07-01 09:25:00,546.5,546.82,545.51,546.67,1704.43,930949.1916,3377,837.11,457322.9858,574439.32,314034487.4576,-30.21,-139.39,-154.495,-124.285,3.42521818,1.466663,3.00718237,0.965611
BNBUSDT,1782865800000,2026-07-01 00:30:00,2026-07-01 09:30:00,546.67,548.41,546.64,547.57,1224.75,670658.1713,4427,711.22,389385.5368,574299.93,314451631.72976625,197.69,-288.38,-189.535,-387.225,3.42803372,1.467614,3.00908415,1.38437
BNBUSDT,1782866100000,2026-07-01 00:35:00,2026-07-01 09:35:00,547.58,547.85,547.11,547.3,1809.91,990971.652,3244,1051.34,575605.2336,574011.55,314139352.68120056,292.77,-11.45,134.935,-157.835,3.42137703,1.467858,3.0013185,1.385672
BNBUSDT,1782866400000,2026-07-01 00:40:00,2026-07-01 09:40:00,547.3,547.73,547.29,547.73,443.32,242717.3718,1700,254.5,139332.9803,574000.1,314344714.19113797,65.68,-28.58,4.26,-61.42,3.41899609,1.467539,2.99950581,1.363757
BNBUSDT,1782866700000,2026-07-01 00:45:00,2026-07-01 09:45:00,547.72,548.02,547.63,547.9,505.97,277185.9263,1864,291.45,159656.5349,573971.52,314442968.78085178,76.93,-32.52,5.945,-70.985,3.41920938,1.46709,3.0012363,1.358439
BNBUSDT,1782867000000,2026-07-01 00:50:00,2026-07-01 09:50:00,547.9,548.59,547.9,547.96,945.9,518560.1426,2456,398.63,218531.4235,573939,314495614.44,-148.64,-241.95,-316.27,-167.63,3.4227471,1.468039,3.0062727,0.728368
BNBUSDT,1782867300000,2026-07-01 00:55:00,2026-07-01 09:55:00,547.97,548.32,547.96,548.18,787.3,431550.7498,1640,504.23,276382.7994,573697.05,314483687.39242762,221.16,-111.86,-1.28,-222.44,3.41423851,1.466805,3.00065952,1.781185
BNBUSDT,1782867600000,2026-07-01 01:00:00,2026-07-01 10:00:00,548.19,548.35,546.79,546.79,1090.48,597257.8067,2974,332.32,182013.8436,573585.19,313631248.60854965,-425.84,-74.54,-287.46,138.38,3.41815722,1.466391,3.00363006,0.43833
BNBUSDT,1782867900000,2026-07-01 01:05:00,2026-07-01 10:05:00,546.8,546.83,545.59,546.11,1725.45,942322.231,4675,669.67,365675.4243,573510.65,313199901.0715,-386.11,-194.6,-387.655,-1.545,3.41692978,1.46546,3.00503924,0.634141
BNBUSDT,1782868200000,2026-07-01 01:10:00,2026-07-01 10:10:00,546.12,546.12,540.05,543.8,29481.48,15978813.2403,33832,9965.81,5400730.5465,573316.05,311662872.42742807,-9549.86,-258.7,-5033.63,4516.23,3.40263631,1.4448,2.94738565,0.510559
BNBUSDT,1782868500000,2026-07-01 01:15:00,2026-07-01 10:15:00,543.82,545.18,542.57,544.32,5101.38,2773529.3242,13314,2692.61,1463868.8665,573057.35,311915115.60500002,283.84,-66.56,75.36,-208.48,3.37498141,1.445638,2.93712795,1.11271
BNBUSDT,1782868800000,2026-07-01 01:20:00,2026-07-01 10:20:00,544.31,545.97,544,544.73,3125.1,1703275.7151,8583,1961.71,1069108.04,572990.79,312047477.5843696,798.32,279.07,678.23,-120.09,3.37154737,1.447046,2.93055217,1.685836
BNBUSDT,1782869100000,2026-07-01 01:25:00,2026-07-01 10:25:00,544.72,546.01,544.39,545.13,1751.44,955170.8538,5345,701.55,382564.7585,573269.86,312522016.811625,-348.34,32.08,-142.09,206.25,3.37308778,1.448474,2.93471713,0.668112
BNBUSDT,1782869400000,2026-07-01 01:30:00,2026-07-01 10:30:00,545.13,546.12,544.84,545.32,1777.86,970003.3977,7118,1034.62,564571.0222,573301.94,312581416.74620003,291.38,-2393.17,-2247.48,-2538.86,3.37962825,1.44993,2.93381038,1.391746
BNBUSDT,1782869700000,2026-07-01 01:35:00,2026-07-01 10:35:00,545.32,549.99,545.32,548.82,12831.71,7037154.8614,17153,8844.01,4848809.2838,570908.77,313440332.90539998,4856.31,-1044.2,1383.955,-3472.355,3.40898843,1.462337,2.95405317,2.220028
BNBUSDT,1782870000000,2026-07-01 01:40:00,2026-07-01 10:40:00,548.81,550.21,548.15,549.48,5045.12,2771014.0123,10926,2336.89,1283686.3609,569864.57,313100690.69510001,-371.34,-960.15,-1145.82,-774.48,3.40529562,1.461257,2.95002872,0.863082
BNBUSDT,1782870300000,2026-07-01 01:45:00,2026-07-01 10:45:00,549.47,550,548.17,548.52,3840.05,2107642.4843,8357,1542.69,846738.2239,568904.42,312023202.09743065,-754.67,-316.59,-693.925,60.745,3.40563338,1.458657,2.95104723,0.671528
BNBUSDT,1782870600000,2026-07-01 01:50:00,2026-07-01 10:50:00,548.53,548.77,547.9,548.76,2082.43,1141680.0799,4915,996.41,546315.7721,568587.83,312023943.4691,-89.61,172.53,127.725,217.335,3.40554384,1.457522,2.94909688,0.917616
BNBUSDT,1782870900000,2026-07-01 01:55:00,2026-07-01 10:55:00,548.76,549.21,548.17,548.18,1257.73,690100.9198,3744,662.07,363314.6913,568760.36,311783889.81302172,66.41,270.06,303.265,236.855,3.40829563,1.456267,2.95102712,1.114005
