symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
BNBUSDT,1785542400000,2026-08-01 00:00:00,2026-08-01 09:00:00,587.32,588.39,587.32,588.29,1792.62,1054050.9536,3334,1065.94,626704.2044,592350.39,348473810.93309999,339.26,79.3,248.93,-90.33,2.42564548,1.581752,2.07003943,1.466931
BNBUSDT,1785542700000,2026-08-01 00:05:00,2026-08-01 09:05:00,588.29,588.32,587.76,588.19,1080.16,635303.0266,1866,230.77,135702.8888,592429.69,348461219.36110002,-618.62,-167.16,-476.47,142.15,2.42899739,1.58057,2.07579004,0.271623
BNBUSDT,1785543000000,2026-08-01 00:10:00,2026-08-01 09:10:00,588.19,588.44,588.14,588.38,581.68,342174.8295,1341,386.36,227272.8992,592262.53,348481350.02670002,191.04,-24.71,70.81,-120.23,2.42614201,1.580358,2.07118984,1.977973
BNBUSDT,1785543300000,2026-08-01 00:15:00,2026-08-01 09:15:00,588.39,588.73,588.35,588.47,746.38,439288.8154,1804,425.87,250637.9181,592237.82,348508267.55720001,105.36,33.46,86.14,-19.22,2.42585929,1.580475,2.07156699,1.328581
BNBUSDT,1785543600000,2026-08-01 00:20:00,2026-08-01 09:20:00,588.47,588.47,588.26,588.36,466.57,274500.949,906,220.21,129556.7728,592271.28,348468730.30080003,-26.15,-223.85,-236.925,-210.775,2.42603624,1.580968,2.07123288,0.893839
BNBUSDT,1785543900000,2026-08-01 00:25:00,2026-08-01 09:25:00,588.36,589,588.36,588.63,925.29,544767.2992,1655,574.45,338193.5031,592047.43,348496878.7209,223.61,-193.88,-82.075,-305.685,2.42621323,1.581333,2.07377433,1.637156
BNBUSDT,1785544200000,2026-08-01 00:30:00,2026-08-01 09:30:00,588.64,588.83,588.22,588.31,926.45,545129.1095,1771,313.67,184570.1824,591853.55,348182111.50963485,-299.11,-18.12,-167.675,131.435,2.42951186,1.580363,2.07867952,0.5119
BNBUSDT,1785544500000,2026-08-01 00:35:00,2026-08-01 09:35:00,588.31,588.42,588.26,588.42,475.07,279502.296,950,246.02,144742.7696,591835.43,348231988.32730156,16.97,-84.88,-76.395,-93.365,2.42931677,1.581092,2.07725782,1.074082
BNBUSDT,1785544800000,2026-08-01 00:40:00,2026-08-01 09:40:00,588.41,589.08,588.41,588.76,931.69,548636.5325,1741,667.27,392926.8319,591750.55,348399053.81800002,402.85,-86.75,114.675,-288.175,2.42683381,1.58061,2.0755954,2.454571
BNBUSDT,1785545100000,2026-08-01 00:45:00,2026-08-01 09:45:00,588.76,589.42,588.75,589.42,1695.29,998531.1003,1872,1439.29,847720.7055,591663.8,348718165.21916246,1183.29,-67.07,524.575,-658.715,2.42993789,1.574443,2.07620258,5.621103
BNBUSDT,1785545400000,2026-08-01 00:50:00,2026-08-01 09:50:00,589.42,589.51,588.99,589.22,955.01,562741.7123,1451,300.87,177300.5947,591596.73,348580625.25059998,-353.27,-385.86,-562.495,-209.225,2.43352817,1.574331,2.07847864,0.459994
